state,test_year,district_id,district_name,leaid,classes,flagged_t95,pflagged_t95,predicted,binprob
WI,2011,3428,MELROSE MIND,5509000,2,0,0,0,1
WI,2011,3430,MENASHA,5509030,16,0,0,1,1
WI,2011,3434,MENOMINEE,5509070,8,0,0,0,1
WI,2011,3437,MENOMONEE FA,5509060,12,0,0,1,1
WI,2011,3444,MENOMONIE,5509090,16,2,0.125,1,0.188070546
WI,2011,3479,MEQUON THIEN,5509130,16,1,0.0625,1,0.558388456
WI,2011,3500,MERRILL,5509210,4,0,0,0,1
WI,2011,3510,SWALLOW,5509240,10,1,0.1,0,0.400001367
WI,2011,3549,MIDDLETON CR,5509510,28,1,0.0357,1,0.760767196
WI,2011,3612,MILTON,5509570,6,0,0,0,1
WI,2011,3619,MILWAUKEE,5509600,788,115,0.1459,39,0
WI,2011,3640,MINOCQUA J1,5509690,10,0,0,0,1
WI,2011,3675,MONONA GROVE,5509810,8,0,0,0,1
WI,2011,3682,MONROE,5509840,4,0,0,0,1
WI,2011,3787,MOSINEE,5509960,8,0,0,0,1
WI,2011,3794,MOUNT HOREB,5509990,8,0,0,0,1
WI,2011,3822,MUKWONAGO,5510060,20,1,0.05,1,0.640001641
WI,2011,3857,MUSKEGO NORW,5510170,14,0,0,1,1
WI,2011,3871,NECEDAH,5510230,8,0,0,0,1
WI,2011,3892,NEENAH,5510320,20,0,0,1,1
WI,2011,3906,NEKOOSA,5510380,8,0,0,0,1
WI,2011,3925,NEW BERLIN,5510470,16,0,0,1,1
WI,2011,3941,NEW HOLSTEIN,5510530,8,0,0,0,1
WI,2011,3948,NEW LISBON,5510560,6,1,0.1667,0,0.263979083
WI,2011,3955,NEW LONDON,5510590,6,0,0,0,1
WI,2011,3962,NEW RICHMOND,5510620,16,0,0,1,1
WI,2011,3969,NIAGARA,5510680,6,1,0.1667,0,0.263979083
WI,2011,3983,N FOND DULAC,5510740,8,0,0,0,1
WI,2011,4018,OAK CREEK FR,5510830,24,0,0,1,1
WI,2011,4060,OCONOMOWOC,5510890,16,0,0,1,1
WI,2011,4067,OCONTO,5510920,8,0,0,0,1
WI,2011,4074,OCONTO FALLS,5510950,8,0,0,0,1
WI,2011,4088,OMRO,5510980,4,0,0,0,1
WI,2011,4095,ONALASKA,5511010,12,0,0,1,1
WI,2011,413,BELOIT,5501050,40,1,0.025,2,0.870401181
WI,2011,4144,OREGON,5511100,8,0,0,0,1
WI,2011,4151,PARKVIEW,5511130,8,0,0,0,1
WI,2011,4165,OSCEOLA,5511160,4,0,0,0,1
WI,2011,4179,OSHKOSH AREA,5511190,60,1,0.0167,3,0.953344638
WI,2011,422,BELOIT TURNE,5501080,8,0,0,0,1
WI,2011,4228,PARDEEVILLE,5511370,2,0,0,0,1
WI,2011,4270,PEPIN,5511580,4,1,0.25,0,0.184807633
WI,2011,4305,PESHTIGO,5511610,6,0,0,0,1
WI,2011,4312,PEWAUKEE,5511640,6,0,0,0,1
WI,2011,434,BERLIN AREA,5501140,8,0,0,0,1
WI,2011,4368,PITTSVILLE,5511790,10,0,0,0,1
WI,2011,4389,PLATTEVILLE,5511850,8,0,0,0,1
WI,2011,4473,PLYMOUTH,5511940,6,0,0,0,1
WI,2011,4501,PORTAGE,5512060,26,0,0,1,1
WI,2011,4515,PORT WASH,5512000,6,0,0,0,1
WI,2011,4536,POYNETTE,5512120,4,0,0,0,1
WI,2011,4578,PRESCOTT,5512240,4,0,0,0,1
WI,2011,4606,PRINCETON,5512300,10,2,0.2,0,0.08554197
WI,2011,4613,PULASKI,5512330,8,0,0,0,1
WI,2011,4620,RACINE,5512360,92,4,0.0435,5,0.677918205
WI,2011,4627,RANDALL J1,5512390,10,0,0,0,1
WI,2011,4634,RANDOLPH,5512420,10,0,0,0,1
WI,2011,4641,RANDOM LAKE,5512450,6,0,0,0,1
WI,2011,4690,NORTH CAPE,5512510,10,0,0,0,1
WI,2011,4753,REEDSBURG,5512660,12,0,0,1,1
WI,2011,476,BLACK RIVER,5501260,6,0,0,0,1
WI,2011,4781,RHINELANDER,5512720,4,0,0,0,1
WI,2011,4802,RICE LAKE,5512810,14,0,0,1,1
WI,2011,485,BLAIR TAYLOR,5500016,2,0,0,0,1
WI,2011,4851,RICHLAND,5512960,4,0,0,0,1
WI,2011,4872,RIPON,5513020,4,0,0,0,1
WI,2011,4893,RIVER FALLS,5513050,14,0,0,1,1
WI,2011,4963,ROSHOLT,5513140,4,0,0,0,1
WI,2011,4970,D C EVEREST,5513170,22,0,0,1,1
WI,2011,4998,RUBICON J6,5513200,10,3,0.3,0,0.011378267
WI,2011,5019,ST CROIX FAL,5513230,8,0,0,0,1
WI,2011,5026,ST FRANCIS,5513260,8,0,0,0,1
WI,2011,5068,SALEM,5513350,10,0,0,0,1
WI,2011,5100,SAUK PRAIRIE,5513410,8,1,0.125,0,0.335461405
WI,2011,5138,SEYMOUR,5513530,4,0,0,0,1
WI,2011,5264,SHAWANO,5513620,10,0,0,0,1
WI,2011,5271,SHEBOYGAN,5513650,44,2,0.0455,2,0.650723504
WI,2011,5278,SHEBOYGAN FA,5513680,8,0,0,0,1
WI,2011,5306,SHELL LAKE,5513710,6,0,0,0,1
WI,2011,5355,SHOREWOOD,5513800,14,0,0,1,1
WI,2011,5390,SLINGER,5513950,8,0,0,0,1
WI,2011,5432,SOMERSET,5514010,6,0,0,0,1
WI,2011,5439,S MILWAUKEE,5514040,12,0,0,1,1
WI,2011,5460,SPARTA,5514160,6,0,0,0,1
WI,2011,5467,SPENCER,5514190,4,0,0,0,1
WI,2011,5474,SPOONER,5514220,8,0,0,0,1
WI,2011,5593,STANLEY BOYD,5514430,6,0,0,0,1
WI,2011,5607,STEVENS PT,5514490,40,0,0,2,1
WI,2011,5621,STOUGHTON,5514550,12,0,0,1,1
WI,2011,5642,STURGEON BAY,5514610,8,0,0,0,1
WI,2011,5656,SUN PRAIRIE,5514640,28,0,0,1,1
WI,2011,5663,SUPERIOR,5514670,12,0,0,1,1
WI,2011,5747,TOMAH,5514910,18,2,0.1111,1,0.225131021
WI,2011,5754,TOMAHAWK,5514940,8,0,0,0,1
WI,2011,5757,FLAMBEAU,5514970,4,1,0.25,0,0.184807633
WI,2011,5817,TWIN LAKES 4,5515090,10,1,0.1,0,0.400001367
WI,2011,5824,TWO RIVERS,5515120,6,0,0,0,1
WI,2011,5859,UNION GRV J1,5515180,10,1,0.1,0,0.400001367
WI,2011,5866,VALDERS,5515210,8,0,0,0,1
WI,2011,5901,VERONA,5515330,34,3,0.0882,2,0.238822071
WI,2011,5985,VIROQUA,5515360,6,0,0,0,1
WI,2011,602,BONDUEL,5501470,8,0,0,0,1
WI,2011,6022,WALWORTH J1,5515450,10,0,0,0,1
WI,2011,6113,WATERFORD J1,5515660,2,0,0,0,1
WI,2011,6118,WATERLOO,5515720,2,0,0,0,1
WI,2011,6125,WATERTOWN,5515750,12,0,0,1,1
WI,2011,616,N LAKELAND,5501530,10,0,0,0,1
WI,2011,6174,WAUKESHA,5515780,36,0,0,2,1
WI,2011,6181,WAUNAKEE,5515810,6,0,0,0,1
WI,2011,6195,WAUPACA,5515840,8,0,0,0,1
WI,2011,6216,WAUPUN,5515870,4,0,0,0,1
WI,2011,6223,WAUSAU,5515900,40,0,0,2,1
WI,2011,623,BOWLER,5501560,6,0,0,0,1
WI,2011,6237,WAUTOMA,5515960,8,0,0,0,1
WI,2011,6244,WAUWATOSA,5515990,26,0,0,1,1
WI,2011,6300,WEST ALLIS,5516260,42,2,0.0476,2,0.625418155
WI,2011,6307,WEST BEND,5516290,24,0,0,1,1
WI,2011,6321,WESTBY,5516410,6,0,0,0,1
WI,2011,6328,WEST DE PERE,5516320,12,0,0,1,1
WI,2011,6370,WEST SALEM,5516350,8,0,0,0,1
WI,2011,6384,WEYAUWEGA FR,5516500,4,0,0,0,1
WI,2011,6419,WHITEFISHBAY,5516620,12,0,0,1,1
WI,2011,6461,WHITEWATER,5516680,8,1,0.125,0,0.335461405
WI,2011,6470,WHITNALL,5506000,8,0,0,0,1
WI,2011,6482,WILLIAMS BAY,5516740,6,0,0,0,1
WI,2011,658,BRILLION,5501680,4,0,0,0,1
WI,2011,6608,WINNECONNE,5516830,4,0,0,0,1
WI,2011,665,BRISTOL,5501710,10,0,0,0,1
WI,2011,6678,WIS DELLS,5517040,8,0,0,0,1
WI,2011,6685,WIS RAPIDS,5517070,24,0,0,1,1
WI,2011,6692,WITTENBERG,5517100,20,1,0.05,1,0.640001641
WI,2011,6748,YORKVILLE J2,5517220,10,0,0,0,1
WI,2011,7,ABBOTSFORD,5500030,4,0,0,0,1
WI,2011,700,BRODHEAD,5501740,4,0,0,0,1
WI,2011,714,ELMBROOK,5501770,24,0,0,1,1
WI,2011,721,BROWN DEER,5501800,8,0,0,0,1
WI,2011,777,BURLINGTON,5501890,10,1,0.1,0,0.400001367
WI,2011,8101,DOWNTOWN MO,5500039,2,0,0,0,1
WI,2011,8105,CENTRAL CITY,5500041,10,0,0,0,1
WI,2011,8106,MILW AC SCI,5500042,10,0,0,0,1
WI,2011,8108,BEAM,5500044,10,1,0.1,0,0.400001367
WI,2011,8109,DLH AC,5500047,10,0,0,0,1
WI,2011,8110,21ST CENTURY,5500045,10,0,0,0,1
WI,2011,8111,YMCA YOUNG,5500046,10,0,0,0,1
WI,2011,8113,WOODLANDS,5500113,10,0,0,0,1
WI,2011,8114,CAPITOL WEST,5500114,8,0,0,0,1
WI,2011,8121,SEEDS OF HEAL,5500057,10,0,0,0,1
WI,2011,8122,MILWRENAISSAN,5500055,2,1,0.5,0,0.09711996
WI,2011,896,CAMBRIDGE,5502100,4,0,0,0,1
WI,2011,903,CAMERON,5502130,8,0,0,0,1
